t,x,x_dot,theta,theta_dot,u
2.057,0.581091,-0.0397815,-0.0265809,0.0212754,-0.289232
2.058,0.581051,-0.0400446,-0.0265596,0.0212803,-0.289232
2.059,0.581011,-0.0403078,-0.0265383,0.0212856,-0.289232
2.06,0.580971,-0.0405662,-0.0265171,0.0212818,-0.284392
2.061,0.58093,-0.0408246,-0.0264958,0.0212784,-0.284392
2.062,0.580889,-0.041083,-0.0264745,0.0212754,-0.284392
2.063,0.580848,-0.0413414,-0.0264532,0.0212729,-0.284392
2.064,0.580806,-0.0415998,-0.0264319,0.0212709,-0.284392
2.065,0.580765,-0.0418583,-0.0264107,0.0212693,-0.284392
2.066,0.580723,-0.0421168,-0.0263894,0.0212682,-0.284392
2.067,0.58068,-0.0423753,-0.0263681,0.0212676,-0.284392
2.068,0.580638,-0.0426338,-0.0263469,0.0212674,-0.284392
2.069,0.580595,-0.0428924,-0.0263256,0.0212676,-0.284392
2.07,0.580552,-0.043151,-0.0263043,0.0212684,-0.284392
2.071,0.580509,-0.0434095,-0.0262831,0.0212696,-0.284392
2.072,0.580465,-0.0436682,-0.0262618,0.0212712,-0.284392
2.073,0.580421,-0.0439268,-0.0262405,0.0212733,-0.284392
2.074,0.580377,-0.0441855,-0.0262193,0.0212759,-0.284392
2.075,0.580333,-0.0444441,-0.026198,0.0212789,-0.284392
2.076,0.580289,-0.0447028,-0.0261767,0.0212824,-0.284392
2.077,0.580244,-0.0449615,-0.0261554,0.0212863,-0.284392
2.078,0.580199,-0.0452203,-0.0261341,0.0212907,-0.284392
2.079,0.580153,-0.045479,-0.0261128,0.0212956,-0.284392
2.08,0.580108,-0.045733,-0.0260915,0.0212912,-0.279563
2.081,0.580062,-0.045987,-0.0260702,0.0212873,-0.279563
2.082,0.580016,-0.046241,-0.026049,0.0212839,-0.279563
2.083,0.579969,-0.046495,-0.0260277,0.021281,-0.279563
2.084,0.579923,-0.046749,-0.0260064,0.0212785,-0.279563
2.085,0.579876,-0.0470031,-0.0259851,0.0212764,-0.279563
2.086,0.579829,-0.0472571,-0.0259638,0.0212749,-0.279563
2.087,0.579781,-0.0475112,-0.0259426,0.0212737,-0.279563
2.088,0.579734,-0.0477654,-0.0259213,0.0212731,-0.279563
2.089,0.579686,-0.0480195,-0.0259,0.0212729,-0.279563
2.09,0.579638,-0.0482737,-0.0258788,0.0212731,-0.279563
2.091,0.579589,-0.0485278,-0.0258575,0.0212738,-0.279563
2.092,0.579541,-0.048782,-0.0258362,0.021275,-0.279563
2.093,0.579492,-0.0490363,-0.0258149,0.0212767,-0.279563
2.094,0.579442,-0.0492905,-0.0257937,0.0212787,-0.279563
2.095,0.579393,-0.0495448,-0.0257724,0.0212813,-0.279563
2.096,0.579343,-0.0497991,-0.0257511,0.0212843,-0.279563
2.097,0.579293,-0.0500534,-0.0257298,0.0212878,-0.279563
2.098,0.579243,-0.0503077,-0.0257085,0.0212917,-0.279563
2.099,0.579193,-0.050562,-0.0256872,0.0212961,-0.279563
2.1,0.579142,-0.0508116,-0.0256659,0.0212913,-0.274745
2.101,0.579091,-0.0510612,-0.0256446,0.021287,-0.274745
2.102,0.57904,-0.0513108,-0.0256233,0.0212831,-0.274745
2.103,0.578989,-0.0515604,-0.0256021,0.0212797,-0.274745
2.104,0.578937,-0.05181,-0.0255808,0.0212768,-0.274745
2.105,0.578885,-0.0520597,-0.0255595,0.0212743,-0.274745
2.106,0.578833,-0.0523093,-0.0255382,0.0212723,-0.274745
2.107,0.57878,-0.052559,-0.025517,0.0212707,-0.274745
2.108,0.578728,-0.0528087,-0.0254957,0.0212696,-0.274745
2.109,0.578675,-0.0530585,-0.0254744,0.021269,-0.274745
2.11,0.578622,-0.0533082,-0.0254532,0.0212688,-0.274745
2.111,0.578568,-0.053558,-0.0254319,0.0212691,-0.274745
2.112,0.578514,-0.0538078,-0.0254106,0.0212698,-0.274745
2.113,0.578461,-0.0540577,-0.0253894,0.021271,-0.274745
2.114,0.578406,-0.0543075,-0.0253681,0.0212726,-0.274745
2.115,0.578352,-0.0545574,-0.0253468,0.0212747,-0.274745
2.116,0.578297,-0.0548072,-0.0253255,0.0212773,-0.274745
2.117,0.578242,-0.0550571,-0.0253043,0.0212803,-0.274745
2.118,0.578187,-0.0553071,-0.025283,0.0212838,-0.274745
2.119,0.578132,-0.055557,-0.0252617,0.0212878,-0.274745
2.12,0.578076,-0.0558022,-0.0252404,0.0212825,-0.269939
2.121,0.57802,-0.0560474,-0.0252191,0.0212778,-0.269939
2.122,0.577964,-0.0562926,-0.0251978,0.0212735,-0.269939
2.123,0.577907,-0.0565378,-0.0251766,0.0212697,-0.269939
2.124,0.577851,-0.056783,-0.0251553,0.0212663,-0.269939
2.125,0.577794,-0.0570283,-0.025134,0.0212634,-0.269939
2.126,0.577737,-0.0572736,-0.0251128,0.021261,-0.269939
2.127,0.577679,-0.0575189,-0.0250915,0.021259,-0.269939
2.128,0.577622,-0.0577642,-0.0250703,0.0212575,-0.269939
2.129,0.577564,-0.0580096,-0.025049,0.0212564,-0.269939
2.13,0.577506,-0.058255,-0.0250277,0.0212558,-0.269939
2.131,0.577447,-0.0585004,-0.0250065,0.0212556,-0.269939
2.132,0.577389,-0.0587458,-0.0249852,0.0212559,-0.269939
2.133,0.57733,-0.0589912,-0.024964,0.0212567,-0.269939
2.134,0.577271,-0.0592367,-0.0249427,0.0212579,-0.269939
2.135,0.577211,-0.0594821,-0.0249215,0.0212596,-0.269939
2.136,0.577152,-0.0597276,-0.0249002,0.0212617,-0.269939
2.137,0.577092,-0.0599731,-0.0248789,0.0212643,-0.269939
2.138,0.577032,-0.0602187,-0.0248577,0.0212674,-0.269939
2.139,0.576971,-0.0604642,-0.0248364,0.0212709,-0.269939
2.14,0.576911,-0.060705,-0.0248151,0.0212653,-0.265147
2.141,0.57685,-0.0609458,-0.0247939,0.0212602,-0.265147
2.142,0.576789,-0.0611867,-0.0247726,0.0212555,-0.265147
2.143,0.576728,-0.0614275,-0.0247514,0.0212513,-0.265147
2.144,0.576666,-0.0616684,-0.0247301,0.0212475,-0.265147
2.145,0.576604,-0.0619093,-0.0247089,0.0212442,-0.265147
2.146,0.576542,-0.0621502,-0.0246876,0.0212413,-0.265147
2.147,0.57648,-0.0623911,-0.0246664,0.0212389,-0.265147
2.148,0.576418,-0.0626321,-0.0246451,0.021237,-0.265147
2.149,0.576355,-0.0628731,-0.0246239,0.0212355,-0.265147
2.15,0.576292,-0.0631141,-0.0246027,0.0212345,-0.265147
2.151,0.576229,-0.0633551,-0.0245814,0.021234,-0.265147
2.152,0.576165,-0.0635961,-0.0245602,0.0212339,-0.265147
2.153,0.576101,-0.0638372,-0.024539,0.0212342,-0.265147
2.154,0.576037,-0.0640783,-0.0245177,0.021235,-0.265147
2.155,0.575973,-0.0643194,-0.0244965,0.0212363,-0.265147
2.156,0.575909,-0.0645605,-0.0244753,0.021238,-0.265147
2.157,0.575844,-0.0648016,-0.024454,0.0212402,-0.265147
2.158,0.575779,-0.0650428,-0.0244328,0.0212429,-0.265147
2.159,0.575714,-0.065284,-0.0244115,0.021246,-0.265147
2.16,0.575649,-0.0655204,-0.0243903,0.02124,-0.26037
2.161,0.575583,-0.0657569,-0.0243691,0.0212345,-0.26037
2.162,0.575517,-0.0659933,-0.0243478,0.0212294,-0.26037
2.163,0.575451,-0.0662298,-0.0243266,0.0212248,-0.26037
2.164,0.575385,-0.0664663,-0.0243054,0.0212207,-0.26037
2.165,0.575318,-0.0667029,-0.0242842,0.021217,-0.26037
2.166,0.575251,-0.0669394,-0.0242629,0.0212138,-0.26037
2.167,0.575184,-0.067176,-0.0242417,0.021211,-0.26037
2.168,0.575117,-0.0674126,-0.0242205,0.0212087,-0.26037
2.169,0.575049,-0.0676492,-0.0241993,0.0212068,-0.26037
2.17,0.574982,-0.0678858,-0.0241781,0.0212054,-0.26037
2.171,0.574914,-0.0681225,-0.0241569,0.0212045,-0.26037
2.172,0.574845,-0.0683592,-0.0241357,0.021204,-0.26037
2.173,0.574777,-0.0685959,-0.0241145,0.0212039,-0.26037
2.174,0.574708,-0.0688326,-0.0240933,0.0212044,-0.26037
2.175,0.574639,-0.0690693,-0.0240721,0.0212053,-0.26037
2.176,0.57457,-0.0693061,-0.0240509,0.0212066,-0.26037
2.177,0.574501,-0.0695429,-0.0240297,0.0212084,-0.26037
2.178,0.574431,-0.0697797,-0.0240085,0.0212107,-0.26037
2.179,0.574361,-0.0700165,-0.0239873,0.0212134,-0.26037
2.18,0.574291,-0.0702486,-0.023966,0.0212071,-0.25561
2.181,0.574221,-0.0704807,-0.0239448,0.0212012,-0.25561
2.182,0.57415,-0.0707128,-0.0239236,0.0211957,-0.25561
2.183,0.574079,-0.070945,-0.0239024,0.0211908,-0.25561
2.184,0.574008,-0.0711771,-0.0238813,0.0211863,-0.25561
2.185,0.573937,-0.0714093,-0.0238601,0.0211822,-0.25561
2.186,0.573865,-0.0716415,-0.0238389,0.0211786,-0.25561
2.187,0.573793,-0.0718738,-0.0238177,0.0211755,-0.25561
2.188,0.573721,-0.072106,-0.0237965,0.0211728,-0.25561
2.189,0.573649,-0.0723383,-0.0237754,0.0211706,-0.25561
2.19,0.573577,-0.0725706,-0.0237542,0.0211688,-0.25561
2.191,0.573504,-0.0728029,-0.023733,0.0211675,-0.25561
2.192,0.573431,-0.0730352,-0.0237119,0.0211666,-0.25561
2.193,0.573358,-0.0732676,-0.0236907,0.0211663,-0.25561
2.194,0.573285,-0.0735,-0.0236695,0.0211663,-0.25561
2.195,0.573211,-0.0737324,-0.0236484,0.0211668,-0.25561
2.196,0.573137,-0.0739648,-0.0236272,0.0211678,-0.25561
2.197,0.573063,-0.0741972,-0.023606,0.0211692,-0.25561
2.198,0.572989,-0.0744297,-0.0235849,0.0211711,-0.25561
2.199,0.572914,-0.0746622,-0.0235637,0.0211735,-0.25561
2.2,0.572839,-0.0748899,-0.0235425,0.0211668,-0.250866
2.201,0.572764,-0.0751177,-0.0235214,0.0211606,-0.250866
2.202,0.572689,-0.0753455,-0.0235002,0.0211548,-0.250866
2.203,0.572614,-0.0755733,-0.023479,0.0211495,-0.250866
2.204,0.572538,-0.0758011,-0.0234579,0.0211446,-0.250866
2.205,0.572462,-0.076029,-0.0234368,0.0211402,-0.250866
2.206,0.572386,-0.0762569,-0.0234156,0.0211363,-0.250866
2.207,0.57231,-0.0764848,-0.0233945,0.0211328,-0.250866
2.208,0.572233,-0.0767127,-0.0233734,0.0211298,-0.250866
2.209,0.572156,-0.0769407,-0.0233522,0.0211272,-0.250866
2.21,0.572079,-0.0771686,-0.0233311,0.0211251,-0.250866
2.211,0.572002,-0.0773966,-0.02331,0.0211234,-0.250866
2.212,0.571924,-0.0776246,-0.0232889,0.0211222,-0.250866
2.213,0.571847,-0.0778526,-0.0232677,0.0211215,-0.250866
2.214,0.571769,-0.0780807,-0.0232466,0.0211212,-0.250866
2.215,0.57169,-0.0783088,-0.0232255,0.0211213,-0.250866
2.216,0.571612,-0.0785368,-0.0232044,0.021122,-0.250866
2.217,0.571533,-0.078765,-0.0231832,0.021123,-0.250866
2.218,0.571455,-0.0789931,-0.0231621,0.0211246,-0.250866
2.219,0.571375,-0.0792212,-0.023141,0.0211266,-0.250866
2.22,0.571296,-0.0794447,-0.0231199,0.0211196,-0.246142
2.221,0.571217,-0.0796682,-0.0230988,0.021113,-0.246142
2.222,0.571137,-0.0798916,-0.0230776,0.0211069,-0.246142
2.223,0.571057,-0.0801152,-0.0230565,0.0211013,-0.246142
2.224,0.570977,-0.0803387,-0.0230354,0.0210961,-0.246142
2.225,0.570896,-0.0805622,-0.0230143,0.0210914,-0.246142
2.226,0.570815,-0.0807858,-0.0229933,0.0210871,-0.246142
2.227,0.570735,-0.0810094,-0.0229722,0.0210833,-0.246142
2.228,0.570653,-0.081233,-0.0229511,0.0210799,-0.246142
2.229,0.570572,-0.0814566,-0.02293,0.021077,-0.246142
2.23,0.57049,-0.0816803,-0.0229089,0.0210746,-0.246142
2.231,0.570409,-0.081904,-0.0228879,0.0210726,-0.246142
2.232,0.570327,-0.0821277,-0.0228668,0.021071,-0.246142
2.233,0.570244,-0.0823514,-0.0228457,0.02107,-0.246142
2.234,0.570162,-0.0825751,-0.0228247,0.0210693,-0.246142
2.235,0.570079,-0.0827989,-0.0228036,0.0210692,-0.246142
2.236,0.569996,-0.0830227,-0.0227825,0.0210694,-0.246142
2.237,0.569913,-0.0832465,-0.0227614,0.0210702,-0.246142
2.238,0.56983,-0.0834703,-0.0227404,0.0210714,-0.246142
2.239,0.569746,-0.0836941,-0.0227193,0.021073,-0.246142
2.24,0.569662,-0.0839133,-0.0226982,0.0210657,-0.241436
2.241,0.569578,-0.0841325,-0.0226772,0.0210588,-0.241436
2.242,0.569494,-0.0843516,-0.0226561,0.0210524,-0.241436
2.243,0.56941,-0.0845709,-0.0226351,0.0210465,-0.241436
2.244,0.569325,-0.0847901,-0.022614,0.021041,-0.241436
2.245,0.56924,-0.0850094,-0.022593,0.021036,-0.241436
2.246,0.569155,-0.0852286,-0.0225719,0.0210314,-0.241436
2.247,0.56907,-0.0854479,-0.0225509,0.0210273,-0.241436
2.248,0.568984,-0.0856673,-0.0225299,0.0210236,-0.241436
2.249,0.568898,-0.0858866,-0.0225089,0.0210204,-0.241436
2.25,0.568812,-0.086106,-0.0224879,0.0210176,-0.241436
2.251,0.568726,-0.0863254,-0.0224668,0.0210153,-0.241436
2.252,0.56864,-0.0865448,-0.0224458,0.0210134,-0.241436
2.253,0.568553,-0.0867642,-0.0224248,0.021012,-0.241436
2.254,0.568466,-0.0869836,-0.0224038,0.0210111,-0.241436
2.255,0.568379,-0.0872031,-0.0223828,0.0210106,-0.241436
2.256,0.568292,-0.0874226,-0.0223618,0.0210105,-0.241436
2.257,0.568204,-0.0876421,-0.0223408,0.0210109,-0.241436
2.258,0.568117,-0.0878616,-0.0223198,0.0210118,-0.241436
2.259,0.568029,-0.0880812,-0.0222987,0.0210131,-0.241436
2.26,0.56794,-0.088296,-0.0222777,0.0210055,-0.236751
2.261,0.567852,-0.0885109,-0.0222567,0.0209984,-0.236751
2.262,0.567763,-0.0887259,-0.0222357,0.0209917,-0.236751
2.263,0.567675,-0.0889408,-0.0222147,0.0209854,-0.236751
2.264,0.567585,-0.0891558,-0.0221938,0.0209796,-0.236751
2.265,0.567496,-0.0893708,-0.0221728,0.0209743,-0.236751
2.266,0.567407,-0.0895858,-0.0221518,0.0209694,-0.236751
2.267,0.567317,-0.0898008,-0.0221308,0.020965,-0.236751
2.268,0.567227,-0.0900159,-0.0221099,0.020961,-0.236751
2.269,0.567137,-0.0902309,-0.0220889,0.0209575,-0.236751
2.27,0.567047,-0.090446,-0.022068,0.0209544,-0.236751
2.271,0.566956,-0.0906611,-0.022047,0.0209518,-0.236751
2.272,0.566865,-0.0908763,-0.0220261,0.0209497,-0.236751
2.273,0.566774,-0.0910914,-0.0220051,0.0209479,-0.236751
2.274,0.566683,-0.0913066,-0.0219842,0.0209467,-0.236751
2.275,0.566592,-0.0915218,-0.0219632,0.0209459,-0.236751
2.276,0.5665,-0.091737,-0.0219423,0.0209455,-0.236751
2.277,0.566408,-0.0919522,-0.0219213,0.0209456,-0.236751
2.278,0.566316,-0.0921675,-0.0219004,0.0209462,-0.236751
2.279,0.566224,-0.0923827,-0.0218794,0.0209472,-0.236751
2.28,0.566131,-0.0925934,-0.0218585,0.0209393,-0.232088
2.281,0.566039,-0.092804,-0.0218376,0.0209319,-0.232088
2.282,0.565946,-0.0930147,-0.0218166,0.0209249,-0.232088
2.283,0.565853,-0.0932254,-0.0217957,0.0209184,-0.232088
2.284,0.565759,-0.0934361,-0.0217748,0.0209123,-0.232088
2.285,0.565666,-0.0936468,-0.0217539,0.0209067,-0.232088
2.286,0.565572,-0.0938576,-0.021733,0.0209015,-0.232088
2.287,0.565478,-0.0940684,-0.0217121,0.0208968,-0.232088
2.288,0.565384,-0.0942792,-0.0216912,0.0208926,-0.232088
2.289,0.56529,-0.09449,-0.0216703,0.0208888,-0.232088
2.29,0.565195,-0.0947008,-0.0216494,0.0208854,-0.232088
2.291,0.5651,-0.0949117,-0.0216285,0.0208825,-0.232088
2.292,0.565005,-0.0951226,-0.0216076,0.02088,-0.232088
2.293,0.56491,-0.0953334,-0.0215868,0.020878,-0.232088
2.294,0.564814,-0.0955444,-0.0215659,0.0208765,-0.232088
2.295,0.564719,-0.0957553,-0.021545,0.0208754,-0.232088
2.296,0.564623,-0.0959663,-0.0215241,0.0208747,-0.232088
2.297,0.564527,-0.0961772,-0.0215033,0.0208745,-0.232088
2.298,0.564431,-0.0963882,-0.0214824,0.0208747,-0.232088
2.299,0.564334,-0.0965993,-0.0214615,0.0208754,-0.232088
2.3,0.564237,-0.0968057,-0.0214406,0.0208673,-0.227446
2.301,0.564141,-0.0970121,-0.0214198,0.0208596,-0.227446
2.302,0.564043,-0.0972185,-0.0213989,0.0208524,-0.227446
2.303,0.563946,-0.097425,-0.0213781,0.0208456,-0.227446
2.304,0.563849,-0.0976315,-0.0213572,0.0208393,-0.227446
2.305,0.563751,-0.097838,-0.0213364,0.0208334,-0.227446
2.306,0.563653,-0.0980445,-0.0213156,0.020828,-0.227446
2.307,0.563555,-0.098251,-0.0212947,0.020823,-0.227446
2.308,0.563456,-0.0984576,-0.0212739,0.0208185,-0.227446
2.309,0.563358,-0.0986642,-0.0212531,0.0208144,-0.227446
2.31,0.563259,-0.0988708,-0.0212323,0.0208107,-0.227446
2.311,0.56316,-0.0990774,-0.0212115,0.0208075,-0.227446
2.312,0.563061,-0.0992841,-0.0211907,0.0208048,-0.227446
2.313,0.562961,-0.0994907,-0.0211699,0.0208025,-0.227446
2.314,0.562862,-0.0996974,-0.0211491,0.0208007,-0.227446
2.315,0.562762,-0.0999041,-0.0211283,0.0207993,-0.227446
2.316,0.562662,-0.100111,-0.0211075,0.0207984,-0.227446
2.317,0.562562,-0.100318,-0.0210867,0.0207979,-0.227446
2.318,0.562461,-0.100524,-0.0210659,0.0207978,-0.227446
2.319,0.562361,-0.100731,-0.0210451,0.0207982,-0.227446
2.32,0.56226,-0.100933,-0.0210243,0.0207899,-0.222828
2.321,0.562159,-0.101136,-0.0210035,0.0207819,-0.222828
2.322,0.562058,-0.101338,-0.0209827,0.0207744,-0.222828
2.323,0.561956,-0.10154,-0.0209619,0.0207674,-0.222828
2.324,0.561855,-0.101742,-0.0209412,0.0207608,-0.222828
2.325,0.561753,-0.101945,-0.0209204,0.0207547,-0.222828
2.326,0.561651,-0.102147,-0.0208997,0.020749,-0.222828
2.327,0.561549,-0.102349,-0.0208789,0.0207438,-0.222828
2.328,0.561446,-0.102552,-0.0208582,0.020739,-0.222828
2.329,0.561343,-0.102754,-0.0208375,0.0207346,-0.222828
2.33,0.561241,-0.102956,-0.0208167,0.0207307,-0.222828
2.331,0.561137,-0.103159,-0.020796,0.0207273,-0.222828
2.332,0.561034,-0.103361,-0.0207753,0.0207243,-0.222828
2.333,0.560931,-0.103564,-0.0207545,0.0207217,-0.222828
2.334,0.560827,-0.103766,-0.0207338,0.0207196,-0.222828
2.335,0.560723,-0.103969,-0.0207131,0.0207179,-0.222828
2.336,0.560619,-0.104171,-0.0206924,0.0207167,-0.222828
2.337,0.560515,-0.104374,-0.0206717,0.020716,-0.222828
2.338,0.56041,-0.104576,-0.020651,0.0207156,-0.222828
2.339,0.560306,-0.104779,-0.0206302,0.0207158,-0.222828
2.34,0.560201,-0.104977,-0.0206095,0.0207072,-0.218233
2.341,0.560096,-0.105175,-0.0205888,0.020699,-0.218233
2.342,0.559991,-0.105373,-0.0205681,0.0206913,-0.218233
2.343,0.559885,-0.105571,-0.0205474,0.020684,-0.218233
2.344,0.559779,-0.105769,-0.0205268,0.0206772,-0.218233
2.345,0.559674,-0.105967,-0.0205061,0.0206708,-0.218233
2.346,0.559567,-0.106165,-0.0204854,0.0206649,-0.218233
2.347,0.559461,-0.106363,-0.0204648,0.0206594,-0.218233
2.348,0.559355,-0.106562,-0.0204441,0.0206543,-0.218233
2.349,0.559248,-0.10676,-0.0204234,0.0206498,-0.218233
2.35,0.559141,-0.106958,-0.0204028,0.0206456,-0.218233
2.351,0.559034,-0.107156,-0.0203822,0.0206419,-0.218233
2.352,0.558927,-0.107354,-0.0203615,0.0206386,-0.218233
2.353,0.558819,-0.107553,-0.0203409,0.0206358,-0.218233
2.354,0.558712,-0.107751,-0.0203202,0.0206335,-0.218233
2.355,0.558604,-0.107949,-0.0202996,0.0206315,-0.218233
2.356,0.558496,-0.108148,-0.020279,0.0206301,-0.218233
2.357,0.558388,-0.108346,-0.0202584,0.020629,-0.218233
2.358,0.558279,-0.108544,-0.0202377,0.0206285,-0.218233
2.359,0.558171,-0.108743,-0.0202171,0.0206283,-0.218233
2.36,0.558062,-0.108937,-0.0201965,0.0206195,-0.213664
2.361,0.557953,-0.10913,-0.0201759,0.0206111,-0.213664
2.362,0.557843,-0.109324,-0.0201552,0.0206032,-0.213664
2.363,0.557734,-0.109518,-0.0201346,0.0205957,-0.213664
2.364,0.557624,-0.109712,-0.0201141,0.0205886,-0.213664
2.365,0.557515,-0.109906,-0.0200935,0.020582,-0.213664
2.366,0.557405,-0.1101,-0.0200729,0.0205758,-0.213664
2.367,0.557294,-0.110294,-0.0200523,0.0205701,-0.213664
2.368,0.557184,-0.110488,-0.0200318,0.0205648,-0.213664
2.369,0.557073,-0.110682,-0.0200112,0.02056,-0.213664
2.37,0.556963,-0.110876,-0.0199906,0.0205556,-0.213664
2.371,0.556852,-0.11107,-0.0199701,0.0205517,-0.213664
2.372,0.556741,-0.111264,-0.0199495,0.0205482,-0.213664
2.373,0.556629,-0.111458,-0.019929,0.0205451,-0.213664
2.374,0.556518,-0.111652,-0.0199084,0.0205425,-0.213664
2.375,0.556406,-0.111847,-0.0198879,0.0205403,-0.213664
2.376,0.556294,-0.112041,-0.0198674,0.0205386,-0.213664
2.377,0.556182,-0.112235,-0.0198468,0.0205373,-0.213664
2.378,0.556069,-0.112429,-0.0198263,0.0205365,-0.213664
2.379,0.555957,-0.112623,-0.0198057,0.0205361,-0.213664
2.38,0.555844,-0.112813,-0.0197852,0.020527,-0.209119
2.381,0.555731,-0.113003,-0.0197647,0.0205184,-0.209119
2.382,0.555618,-0.113193,-0.0197442,0.0205103,-0.209119
2.383,0.555505,-0.113382,-0.0197237,0.0205026,-0.209119
2.384,0.555391,-0.113572,-0.0197032,0.0204953,-0.209119
2.385,0.555278,-0.113762,-0.0196827,0.0204885,-0.209119
2.386,0.555164,-0.113952,-0.0196622,0.0204821,-0.209119
2.387,0.55505,-0.114141,-0.0196417,0.0204762,-0.209119
2.388,0.554936,-0.114331,-0.0196212,0.0204706,-0.209119
2.389,0.554821,-0.114521,-0.0196008,0.0204656,-0.209119
2.39,0.554707,-0.114711,-0.0195803,0.020461,-0.209119
2.391,0.554592,-0.114901,-0.0195599,0.0204568,-0.209119
2.392,0.554477,-0.115091,-0.0195394,0.0204531,-0.209119
2.393,0.554362,-0.115281,-0.0195189,0.0204498,-0.209119
2.394,0.554246,-0.115471,-0.0194985,0.0204469,-0.209119
2.395,0.554131,-0.115661,-0.0194781,0.0204445,-0.209119
2.396,0.554015,-0.115851,-0.0194576,0.0204425,-0.209119
2.397,0.553899,-0.116041,-0.0194372,0.020441,-0.209119
2.398,0.553783,-0.116231,-0.0194167,0.0204399,-0.209119
2.399,0.553666,-0.116421,-0.0193963,0.0204393,-0.209119
2.4,0.55355,-0.116607,-0.0193759,0.02043,-0.204601
2.401,0.553433,-0.116792,-0.0193554,0.0204213,-0.204601
2.402,0.553316,-0.116978,-0.019335,0.0204129,-0.204601
2.403,0.553199,-0.117164,-0.0193146,0.020405,-0.204601
2.404,0.553082,-0.117349,-0.0192942,0.0203975,-0.204601
2.405,0.552965,-0.117535,-0.0192738,0.0203905,-0.204601
2.406,0.552847,-0.117721,-0.0192534,0.0203839,-0.204601
2.407,0.552729,-0.117906,-0.019233,0.0203777,-0.204601
2.408,0.552611,-0.118092,-0.0192127,0.020372,-0.204601
2.409,0.552493,-0.118278,-0.0191923,0.0203667,-0.204601
2.41,0.552375,-0.118464,-0.0191719,0.0203619,-0.204601
2.411,0.552256,-0.118649,-0.0191516,0.0203575,-0.204601
2.412,0.552137,-0.118835,-0.0191312,0.0203535,-0.204601
2.413,0.552018,-0.119021,-0.0191109,0.02035,-0.204601
2.414,0.551899,-0.119207,-0.0190905,0.0203469,-0.204601
2.415,0.55178,-0.119393,-0.0190702,0.0203443,-0.204601
2.416,0.55166,-0.119579,-0.0190498,0.0203421,-0.204601
2.417,0.551541,-0.119765,-0.0190295,0.0203403,-0.204601
2.418,0.551421,-0.119951,-0.0190091,0.020339,-0.204601
2.419,0.551301,-0.120137,-0.0189888,0.0203381,-0.204601
2.42,0.551181,-0.120318,-0.0189685,0.0203287,-0.200109
2.421,0.55106,-0.1205,-0.0189481,0.0203197,-0.200109
2.422,0.55094,-0.120681,-0.0189278,0.0203112,-0.200109
2.423,0.550819,-0.120863,-0.0189075,0.0203031,-0.200109
2.424,0.550698,-0.121044,-0.0188872,0.0202954,-0.200109
2.425,0.550577,-0.121226,-0.0188669,0.0202882,-0.200109
2.426,0.550455,-0.121407,-0.0188466,0.0202814,-0.200109
2.427,0.550334,-0.121589,-0.0188264,0.020275,-0.200109
2.428,0.550212,-0.121771,-0.0188061,0.0202691,-0.200109
2.429,0.55009,-0.121952,-0.0187858,0.0202636,-0.200109
2.43,0.549968,-0.122134,-0.0187656,0.0202586,-0.200109
2.431,0.549846,-0.122316,-0.0187453,0.020254,-0.200109
2.432,0.549724,-0.122497,-0.0187251,0.0202498,-0.200109
2.433,0.549601,-0.122679,-0.0187048,0.0202461,-0.200109
2.434,0.549478,-0.122861,-0.0186846,0.0202428,-0.200109
2.435,0.549355,-0.123043,-0.0186643,0.0202399,-0.200109
2.436,0.549232,-0.123225,-0.0186441,0.0202375,-0.200109
2.437,0.549109,-0.123406,-0.0186239,0.0202355,-0.200109
2.438,0.548986,-0.123588,-0.0186036,0.020234,-0.200109
2.439,0.548862,-0.12377,-0.0185834,0.0202329,-0.200109
2.44,0.548738,-0.123948,-0.0185632,0.0202233,-0.195646
2.441,0.548614,-0.124125,-0.0185429,0.0202141,-0.195646
2.442,0.54849,-0.124302,-0.0185227,0.0202054,-0.195646
2.443,0.548365,-0.12448,-0.0185025,0.0201971,-0.195646
2.444,0.548241,-0.124657,-0.0184823,0.0201892,-0.195646
2.445,0.548116,-0.124835,-0.0184622,0.0201818,-0.195646
2.446,0.547991,-0.125013,-0.018442,0.0201748,-0.195646
2.447,0.547866,-0.12519,-0.0184218,0.0201683,-0.195646
2.448,0.547741,-0.125368,-0.0184016,0.0201621,-0.195646
2.449,0.547615,-0.125545,-0.0183815,0.0201565,-0.195646
2.45,0.54749,-0.125723,-0.0183613,0.0201512,-0.195646
2.451,0.547364,-0.125901,-0.0183412,0.0201464,-0.195646
2.452,0.547238,-0.126078,-0.018321,0.020142,-0.195646
2.453,0.547112,-0.126256,-0.0183009,0.0201381,-0.195646
2.454,0.546985,-0.126434,-0.0182808,0.0201346,-0.195646
2.455,0.546859,-0.126611,-0.0182606,0.0201315,-0.195646
2.456,0.546732,-0.126789,-0.0182405,0.0201289,-0.195646
2.457,0.546605,-0.126967,-0.0182204,0.0201267,-0.195646
2.458,0.546478,-0.127145,-0.0182002,0.0201249,-0.195646
2.459,0.546351,-0.127322,-0.0181801,0.0201236,-0.195646
2.46,0.546224,-0.127496,-0.01816,0.0201138,-0.19121
2.461,0.546096,-0.127669,-0.0181399,0.0201045,-0.19121
2.462,0.545968,-0.127843,-0.0181198,0.0200956,-0.19121
2.463,0.54584,-0.128016,-0.0180997,0.0200871,-0.19121
